tweet_text,tweet_date,tweet_id,tweet_fav_count,retweet_count,sentiment_compound
Indigenous activists eye oil spill at Kinder Morgan pumping station https://t.co/q2phxeLBHM https://t.co/cbUwvTXY6O,2018-05-28 23:35:18,1001245559888330752,1,1,0.4939
Indigenous activists eye oil spill at Kinder Morgan pumping station https://t.co/sXhBCZzrJd https://t.co/AfWk8ugEfr,2018-05-28 23:35:18,1001245559850594304,2,2,0.4939
#ElizabethMay pleads guilty to #criminal #contempt for pipeline protest #JustBuildIt #BuildThePipe #KinderMorgan #BCNDP  https://t.co/tQvkWXD2IQ,2018-05-28 23:35:07,1001245516108201984,1,0,-0.5859
Bill Morneau to announce whether feds will buy Trans Mountain pipeline https://t.co/Pb5fIS1bBs,2018-05-28 23:35:06,1001245508294402049,0,0,0.0
"@ElizabethMay messes with crucial Canadian infrastructure; 2 months later fined $1500 https://t.co/PmEqxnePaj. #FreeTommyRobinson stands on street outside English court  asks convicted ""do you feel guilt"" and is arrested/convicted/sentenced 13 months prison w/in hours +pub'n ban.",2018-05-28 23:33:54,1001245209810923521,2,0,-0.8402
"Get ready to fork over your hard - earned tax dollars to further enrich US-based Kinder Morgan or whichever big oil company takes over the #transmountain pipeline expansion in B.C. #cdnpoli #bcpoli

 https://t.co/ShE0BqCaRH",2018-05-28 23:32:32,1001244863457906689,0,0,0.6486
Bill Morneau to announce whether feds will buy Trans Mountain pipeline https://t.co/xmPXrIr9dZ,2018-05-28 23:31:15,1001244541570207745,0,0,0.0
"This is wrong on so many levels.

Bill Morneau to announce whether feds will buy Trans Mountain pipeline

https://t.co/44bty5sjwU",2018-05-28 23:29:33,1001244113532940288,1,2,-0.4767
Dear @JustinTrudeau: don't bailout #kindermorgan using billions of our tax dollars. Sign here: https://t.co/mFpmsdxXcO #StopKM,2018-05-28 23:29:01,1001243977490853888,0,0,0.4397
Well at least the BC Public Service pension fund will be safe with it’s one-million shares of Kinder Morgan Inc. https://t.co/QTktnufJa1,2018-05-28 23:28:29,1001243843835015169,15,6,0.8555
Federal government explores buying Kinder Morgan's pipeline  decision coming Tuesday https://t.co/c4cbAFVUMc https://t.co/0rzSE2U9lH,2018-05-28 23:27:59,1001243717737549825,2,1,0.4939
YES! Indigenous chiefs  activists attend Kinder Morgan protest in Montreal https://t.co/THHyNa5ZCz,2018-05-28 23:27:36,1001243622807715840,0,0,0.7118
@KevinHursh1 I outdid Kinder Morgan several times then.  This is silly.,2018-05-28 23:26:15,1001243281156640770,2,0,0.5106
"Options: ""gov. buying &amp; building the exp.  then selling it once it’s complete; &amp; buying it on an interim basis  then selling it to investors &amp; leaving them to handle the construction""
 https://t.co/BU7HDAYay1
Or #KM could have just built it 
#bcpoli #cdnpoli  #abpoli",2018-05-28 23:26:03,1001243231869456385,6,1,0.0
Bill Morneau to announce whether feds will buy Trans Mountain pipeline https://t.co/fBX3WN93XC,2018-05-28 23:24:48,1001242915996405765,0,0,0.0
"BREAKING: Finance Minister to announce #KMBailout terms as soon as tomorrow. Will a $7 billion bribe be enough? https://t.co/WfH3cFp9c2

#stopkm #protecttheinlet #DefendtheCoast #bcpoli #cdnpoli #waterislife #notankers #climateaction",2018-05-28 23:24:31,1001242846450479104,17,28,-0.2023
Bill Morneau to announce whether feds will buy Trans Mountain pipeline https://t.co/G1gBe2ubAc Now the Liberal's want to back this pipeline with our tax dollars after they promised and paid B.C. and protesters to not have the pipeline built.,2018-05-28 23:23:11,1001242511057145856,0,0,0.2263
Edmonton Metro mayors pledge support for Trans Mountain pipeline expansion project https://t.co/0t9lyf3MrX,2018-05-28 23:23:06,1001242489091641344,40,13,0.4019
Bill Morneau to announce whether feds will buy Trans Mountain pipeline https://t.co/WPYf5CVyN8,2018-05-28 23:22:17,1001242285328207872,0,0,0.0
Bill Morneau to announce whether feds will buy Trans Mountain pipeline https://t.co/WPYf5CVyN8,2018-05-28 23:22:17,1001242285328207872,0,0,0.0
"From the Canadian Press: ""Finance Minister Bill Morneau will announce as early as Tuesday morning where the government plans to go with Kinder Morgan to ensure the controversial Trans Mountain pipeline expansion gets built."" #TransMountain #KinderMorgan #cdnpoli #bcpoli #abpoli",2018-05-28 23:21:10,1001242004880150528,0,0,0.6124
Bill Morneau to announce whether feds will buy Trans Mountain pipeline: Global News https://t.co/t7OrChkr7c #NoDAPL #NoKXL,2018-05-28 23:21:02,1001241969887133697,0,0,0.0
Kinder Morgan pipeline debate is dividing First Nations  B.C. chief says #trackingtransmountain #bcpoli #cdnpoli https://t.co/UWkg1YDu7b,2018-05-28 23:20:23,1001241805122224128,0,0,0.4939
Bill Morneau to announce whether Feds will buy Trans Mountain pipeline #KeepCanadaWorking @KeepCanWorking  @globalnews https://t.co/FHu0xBbGTL,2018-05-28 23:19:19,1001241536430985217,0,0,0.0
Bill Morneau to announce as early as tomorrow morning whether feds will buy Trans Mountain pipeline https://t.co/XguujTGG2F #bcpoli #ableg,2018-05-28 23:18:33,1001241345850163200,0,0,0.0
As Trans Mountain deadline looms  observers increasingly convinced Kinder Morgan will walk away https://t.co/jnhpJRIh2L,2018-05-28 23:18:19,1001241284697145344,0,0,0.6486
Trudeau Liberals consider buying #TransMountain while Trudeau avoids stepping foot onto a Kinder Morgan facilty when visiting BC &amp; Alberta.  #MixedMessages #Liberal #Fail,2018-05-28 23:17:38,1001241114123288576,6,1,0.3612
Bill Morneau to announce whether feds will buy Trans Mountain pipeline https://t.co/O7pHSMhI0Q #cdnpoli via @mrabson @CdnPress_Ott,2018-05-28 23:17:36,1001241106800136192,0,1,0.0
Canada has three options on table for Trans Mountain  including buying it and building it itself. Morneau to announce details tomorrow. https://t.co/gDZ6DOcj7F #cdnpoli,2018-05-28 23:17:10,1001240995885969409,7,8,0.0
Kinder Morgan temporary shuts off pipeline while it cleans up B.C. spill https://t.co/OZNcHkoJqn,2018-05-28 23:17:03,1001240966014099463,0,0,0.4939
! Bill Morneau to announce whether feds will buy Trans Mountain pipeline https://t.co/ybDDbds0RR,2018-05-28 23:16:03,1001240717329551361,6,3,0.0
#revuepolitique 19h30 et 22h30 Ne reste que 3 jours avant que Kinder Morgan mette à exécution sa menace de se retirer du projet TMX.  @R_Boissonnault @gerarddeltell @alexboulerice sur l’indemnisation https://t.co/a5ScuQQ7CW,2018-05-28 23:15:59,1001240697578586112,4,3,0.0
https://t.co/g2cRLybo0j This is fun.,2018-05-28 23:15:42,1001240628477349888,0,0,0.5106
"BREAKING: Bill Morneau will announce as early as Tuesday morning where the government plans to go with Kinder Morgan to ensure the controversial Trans Mountain pipeline expansion gets built.

https://t.co/uDS5GVyDCi",2018-05-28 23:15:38,1001240610605498368,39,56,0.6124
Edmonton Metro mayors pledge support for Trans Mountain pipeline expansion project https://t.co/h6O8HVCp1c #yeg #yegnews #yegisawesome #Alberta411,2018-05-28 23:15:23,1001240546789163008,0,0,0.4019
Bill Morneau to announce whether feds will buy Trans Mountain pipeline https://t.co/tiurLhW3St #bcpoli,2018-05-28 23:14:40,1001240367591776256,4,8,0.0
Crews cleaning up oil spill at Kinder Morgan station north of Kamloops  B.C. - Canadian Manufacturing https://t.co/TXRxZm3IQo via @Meetings Canada https://t.co/TXRxZm3IQo,2018-05-28 23:14:18,1001240277456248832,0,0,0.4939
Crews cleaning up oil spill at Kinder Morgan station north of Kamloops  B.C. - Canadian Manufacturing https://t.co/TXRxZm3IQo via @Meetings Canada,2018-05-28 23:14:07,1001240230614130688,0,0,0.4939
Crews cleaning up oil spill at Kinder Morgan station north of Kamloops  B.C. - Canadian Manufacturing https://t.co/TXRxZm3IQo via @Meetings Canada,2018-05-28 23:14:07,1001240230614130688,0,0,0.4939
Kinder Morgan pipeline debate is dividing First Nations  B.C. chief says #trackingtransmountain https://t.co/lDlSOg5kqP,2018-05-28 23:10:43,1001239374892359680,1,1,0.4939
"Naheed Nenshi  just now mentioned in council chambers that the Rockefeller Foundation paid for his trip to Europe last week.
The Rockefellers have fed hundreds of millions into groups like Tides to stop the Kinder Morgan Trans-Mountain pipeline.
@nenshi the Islamic terrorist https://t.co/lds384rdFL",2018-05-28 23:08:46,1001238882350809088,8,6,-0.296
"Another laugh-while-crying event - @ElizabethMay pleads guilty to Criminal Contempt fighting against a pipeline that could be an environmental disaster  all while they promise it's safe... Ta da...

https://t.co/iO9NMdwTLP",2018-05-28 23:07:52,1001238655745380353,0,0,-0.936
Canada is being conned by Kinder Morgan  'an Enron spinoff' https://t.co/1WrVuaJYys #cdnpoli #bcpoli #ableg #StopKM,2018-05-28 23:05:56,1001238171873521664,1,1,0.4939
Small spill at Kinder-Morgan proves that pipelines do leak! Thank God it was not bigger! See- Trans Mountain pipeline shut down after spill in Darfield  B.C. https://t.co/2ZMjcJsq1C,2018-05-28 23:05:37,1001238089761619968,0,0,0.4184
"Finance Minister Bill Morneau will announce as early as Tuesday morning where the government plans to go with Kinder Morgan to ensure the controversial #TransMountain pipeline expansion gets built  per CP #abpoli #bcpoli #cdnpoli  

The next day he's speaking in Calgary.",2018-05-28 23:04:37,1001237839902785536,0,0,0.6124
Indigenous activists eye oil spill at Kinder Morgan pumping station #FirstNations https://t.co/9hCvr8KO7p,2018-05-28 23:03:17,1001237503691640832,0,0,0.4939
nationalizing kinder morgan obviously isn't better than not building the pipeline but it is actually way  way better than just letting them build it https://t.co/U2Tsm6aUAf,2018-05-28 23:03:14,1001237489401516032,1,0,-0.4043
Pipeline news coming tomorrow!  Federal finance minister to announce government strategy Tuesday - whether to help buy - build or cover cost over runs because of delays to Kinder Morgan pipeline plans.,2018-05-28 23:02:44,1001237366420291584,6,4,0.7345
Dear @JustinTrudeau: don't bailout #kindermorgan using billions of our tax dollars. Sign here: https://t.co/GONILd0g2m #StopKM,2018-05-28 23:02:26,1001237289631010816,0,0,0.4397
"@CanadianPM @JustinTrudeau @C7Canada @realDonaldTrump 
Alberta will shortly be at a plebiscite crossroads. Will it be 
Kinder Morgan 🇨🇦   or    Keystone 🇺🇸",2018-05-28 22:59:53,1001236647378173952,0,0,0.4939
Elizabeth May pleads guilty to criminal contempt for role in Kinder Morgan protest https://t.co/Trcw61NFfN,2018-05-28 22:59:52,1001236645301993472,0,0,-0.8316
JUST IN: Finance Minister Bill Morneau will announce as early as tomorrow morning where the government plans to go with Kinder Morgan to ensure the controversial Trans Mountain pipeline expansion gets built.,2018-05-28 22:59:50,1001236635789373440,7,10,0.6124
BREAKING: Finance Minister Bill Morneau will announce as early as Tuesday morning where the government plans to go with Kinder Morgan to ensure the controversial Trans Mountain pipeline expansion gets built.,2018-05-28 22:59:39,1001236589891141633,1,0,0.6124
"On May 23rd  the Métis National Council voiced support for the Kinder Morgan Trans Mountain Pipeline Expansion.

The pipeline expansion will add a second pipeline to the... https://t.co/z7ghaD9lGI",2018-05-28 22:59:14,1001236484362588161,2,1,0.7096
"100 litres of crude oil spilled into the earth over the weekend. #stopkindermorgan
https://t.co/LMbWgQTSPp",2018-05-28 22:59:13,1001236479048404996,0,0,-0.5719
If this pipeline is in the National Interest than every Canadian should be able to learn every detail about  if this can not happen it is a SHAM  SCAM something that will not benefit most Canadians maybe Kinder Morgan though. https://t.co/IPlzG2cSDX,2018-05-28 22:58:37,1001236330339356672,0,0,-0.1152
Fact-checking Notley's Kinder Morgan talking points (Misrepresentation in politics has reached #pukeworthy!) Everyone in Cda should read this. #bcpoli #onpoli #qcpoli #ableg #abpoli #cdnpoli  https://t.co/TDibvMSM8H,2018-05-28 22:58:32,1001236306108674049,2,3,0.5983
Fact-checking Notley's Kinder Morgan talking points (Misrepresentation in politics has reached #pukeworthy!) Everyone in Cda should read this. #bcpoli #onpoli #qcpoli #ableg #abpoli #cdnpoli  https://t.co/TDibvMSM8H,2018-05-28 22:58:32,1001236306108674049,2,3,0.5983
Dear @JustinTrudeau: don't bailout #kindermorgan using billions of our tax dollars. Sign here: https://t.co/dReLTnN31V #StopKM,2018-05-28 22:57:32,1001236056254140417,0,0,0.4397
"Merci  #Quebec! 
""Quebecers protest #KinderMorgan pipeline in show of solidarity with B.C.""

#bcpoli #cdnpoli #stopkm #pqpoli #LaBelleProvince #climatechange #UNDRIP #Indigenous #WaterIsLife 
https://t.co/kQsl3AeZDG",2018-05-28 22:57:31,1001236053280239616,25,11,0.126
"In other #news  #KinderMorgan could only find about 100 people to come to BC to hold a ""rally"" in support of the #Pipeline even with a #Liberal #MLA present.  Must've been tough when so many are willing to go to prison to stop it: https://t.co/9ya8QmfdLR #Facepalm #BCPoli",2018-05-28 22:56:35,1001235817455542272,3,4,-0.5106
WTF is Crey doing  going on Kwantlen territory and shilling for a pipeline that KFN opposes? Also it's incredible that media reporting on Native support for the pipeline doesn't mention that the FN whose territory the rally is on  opposes it. https://t.co/k5BNTQ7xDR https://t.co/f04A74Lk0k,2018-05-28 22:56:06,1001235694738661376,31,22,-0.4278
@JacquotLeGrand @Linda_Solomon @ElizabethMay @NatObserver https://t.co/QjdaIsnGnf,2018-05-28 22:55:17,1001235488315883520,0,0,0.0
Dear @JustinTrudeau: don't bailout #kindermorgan using billions of our tax dollars. Sign here: https://t.co/BFvkF7eTJi #StopKM,2018-05-28 22:54:06,1001235190327394311,0,0,0.4397
A sorry state we are in when our Indigenous people have to watch over Kinder Morgan to make sure the clean up is done  where are provincial &amp; federal depts. no where to be found probably. https://t.co/hcgI4XWAXy,2018-05-28 22:53:41,1001235087655088133,0,0,0.6908
"Let’s say Kinder Morgan pulls the plug on the Trans Mountain Expansion this week. Who are the mystery investors finance minister Bill Morneau claims are waiting in the wings itching to take on the project?
Um  that would be YOU...https://t.co/ZoUr0KrqIv",2018-05-28 22:50:43,1001234341614190593,26,19,0.4939
"""The Kinder Morgan pipeline is an absolutely ​critical piece of infrastructure that's going to be a tremendous benefit to Canada "" said @MayorStuHouston. #ECCadvocate #BuildKM #ConfidenceinCanada https://t.co/dOxa7lznPE",2018-05-28 22:50:02,1001234168393752576,1,2,0.7351
"Elizabeth May pleads guilty to criminal contempt for pipeline protest
https://t.co/sFplpfST4z https://t.co/BlbsRQsX5X",2018-05-28 22:49:29,1001234028362690561,0,0,-0.9001
Dear @JustinTrudeau: don't bailout #kindermorgan using billions of our tax dollars. Sign here: https://t.co/kUR5w1kRAB #StopKM,2018-05-28 22:48:11,1001233701739495424,0,0,0.4397
@JacquotLeGrand @Linda_Solomon @ElizabethMay @NatObserver https://t.co/OJoo7AgIg6,2018-05-28 22:47:41,1001233576321368064,2,1,0.0
@OneMoonCircles @ElizabethMay Indeed! Am not Green either but I'm thinking about it. I'm tired of politicians lying to us  especially before elections.  And then they work for a 'select few' (like Kinder Morgan) and not the people.,2018-05-28 22:47:07,1001233436655341568,3,0,-0.6643
Stop the Kinder Morgan bailout https://t.co/vjte6fMhjr,2018-05-28 22:46:43,1001233333139984384,0,0,0.1531
Government will be own #TransMountain predicts Danielle Smith https://t.co/3yaU5FPaJe @NewsTalk770  @GlobalNews,2018-05-28 22:46:12,1001233202067918848,4,8,0.0
@haleez1234 @Linda_Solomon @ElizabethMay @NatObserver She lied when she denied that proper consultation had taken place or that the project is in the national interest. tried to muddy the waters by casting aspersions on Kinder Morgan - ad hominem attacks...,2018-05-28 22:45:47,1001233099341037568,0,0,0.1779
@OchoaSalvibiker @FiercelyIn2019 @VoiceSingle @SpencerFernando Our government has lied so much to all that people who don't follow them every day will get bits of the truth and bits of the lies...for example the Kinder Morgan Pipeline..I have some links to show you.,2018-05-28 22:44:52,1001232869694492672,1,1,0.4404
"@mark_schmalz They auctually talked to a lot of people who supported it... My parents didn't talk to them because they don't currently live out of province. 

Here is the link if you want to read it:

https://t.co/n3KIXhoA8O",2018-05-28 22:44:29,1001232773103996929,0,0,0.3818
Dear @JustinTrudeau: don't bailout #kindermorgan using billions of our tax dollars. Sign here: https://t.co/7s8jwYAzvL #StopKM,2018-05-28 22:44:28,1001232766024015874,0,0,0.4397
https://t.co/GlNfTJPeVO,2018-05-28 22:44:23,1001232746931404800,4,5,0.0
Elizabeth May pleads guilty to criminal contempt for role in Kinder Morgan protest https://t.co/7xqZUOztzw,2018-05-28 22:43:23,1001232494203752449,0,0,-0.8316
"They should lock her up and throw away the key.  Elizabeth May pleads guilty to criminal contempt for pipeline protest
https://t.co/Zq15yslI4f https://t.co/trU0sybBzM",2018-05-28 22:42:36,1001232296375009280,0,0,-0.9001
#cndtaxpayers Why are we paying tax money to Kinder Morgan for the fight between BC and Alta?? Trudeau can pay them himself.,2018-05-28 22:41:43,1001232073888337920,0,0,0.1431
